Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Purchase_Year,Purchase_Month,Purchase_Day,Response_Delay_Hours,Resolution_Delay_Hours,Age_Group
50,0,1,2020-04-01,2,0,1281,2,3,2023-06-01 04:49:54,2023-06-01 16:55:54,4.0,2020,4,1,27748.831666666665,12.1,41-50
56,2,23,2021-09-12,3,0,776,0,2,2023-06-01 12:27:56,2023-06-01 15:01:56,1.0,2021,9,12,15060.465555555556,2.566666666666667,51-60
60,0,1,2020-08-27,3,0,161,0,3,2023-06-01 07:37:57,2023-06-01 06:20:57,3.0,2020,8,27,24199.6325,-1.2833333333333334,51-60
54,2,3,2020-04-29,3,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,29,27073.355277777777,15.889722222222222,51-60
55,2,28,2020-01-20,1,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,20,29473.355277777777,15.889722222222222,51-60
34,0,6,2020-01-14,0,2,0,2,2,2023-06-01 02:26:02,2023-06-01 17:14:42,3.0,2020,1,14,29618.43388888889,14.811111111111112,31-40
39,2,37,2021-03-27,3,0,1017,2,0,2023-06-01 13:09:03,2023-06-01 05:12:03,4.0,2021,3,27,19117.150833333333,-7.95,31-40
66,0,32,2020-07-26,4,2,0,1,2,2023-06-01 13:10:04,2023-06-01 17:14:42,3.0,2020,7,26,24973.167777777777,4.077222222222222,61-70
20,0,1,2021-01-07,0,2,0,1,2,2023-06-01 19:49:05,2023-06-01 17:14:42,3.0,2021,1,7,21019.818055555555,-2.5730555555555554,0-20
45,2,34,2020-05-27,0,0,596,1,3,2023-06-02 00:29:07,2023-06-01 12:37:07,3.0,2020,5,27,26424.485277777778,-11.866666666666667,41-50
29,0,38,2021-11-12,1,0,2558,3,3,2023-06-01 06:58:09,2023-06-01 02:07:09,5.0,2021,11,12,13590.969166666666,-4.85,21-30
20,0,12,2021-09-10,3,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,10,15097.355277777779,15.889722222222222,0-20
46,2,15,2020-02-12,0,2,0,0,1,2023-06-01 09:34:12,2023-06-01 17:14:42,3.0,2020,2,12,28929.57,7.675,41-50
34,0,31,2020-12-26,4,2,0,1,2,2023-06-01 15:30:13,2023-06-01 17:14:42,3.0,2020,12,26,21303.50361111111,1.7413888888888889,31-40
44,0,11,2020-12-06,1,2,0,3,3,2023-06-01 13:06:15,2023-06-01 17:14:42,3.0,2020,12,6,21781.104166666668,4.140833333333333,41-50
30,0,26,2021-03-24,0,2,0,3,2,2023-06-01 06:11:16,2023-06-01 17:14:42,3.0,2021,3,24,19182.187777777777,11.057222222222222,21-30
51,2,12,2021-06-03,3,0,1963,0,3,2023-06-01 01:55:18,2023-06-01 10:48:18,1.0,2021,6,3,17473.921666666665,8.883333333333333,51-60
19,1,18,2021-02-14,3,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,14,20089.355277777777,15.889722222222222,0-20
27,0,33,2020-11-16,1,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,16,22249.355277777777,15.889722222222222,21-30
46,0,4,2021-05-10,4,2,0,3,2,2023-06-01 03:45:21,2023-06-01 17:14:42,3.0,2021,5,10,18051.755833333333,13.489166666666666,41-50
34,2,10,2021-01-19,1,0,120,2,1,2023-06-01 11:01:22,2023-06-01 16:07:22,5.0,2021,1,19,20723.022777777776,5.1,31-40
19,1,21,2021-10-22,2,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,10,22,14089.355277777779,15.889722222222222,0-20
35,2,5,2021-08-10,4,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,10,15841.355277777779,15.889722222222222,31-40
59,0,1,2021-11-06,1,0,2401,1,0,2023-06-01 07:13:27,2023-06-01 23:15:27,1.0,2021,11,6,13735.224166666667,16.033333333333335,51-60
65,0,37,2021-03-28,1,0,282,1,2,2023-06-01 19:52:28,2023-06-01 17:42:28,4.0,2021,3,28,19099.874444444446,-2.1666666666666665,61-70
47,2,14,2020-05-18,2,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,18,26617.355277777777,15.889722222222222,41-50
57,0,21,2020-10-08,0,0,36,3,3,2023-06-01 15:31:31,2023-06-01 04:29:31,3.0,2020,10,8,23199.52527777778,-11.033333333333333,51-60
54,2,18,2021-12-26,4,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,26,12529.355277777779,15.889722222222222,51-60
46,1,19,2020-04-03,1,2,0,2,3,2023-06-01 09:55:34,2023-06-01 17:14:42,3.0,2020,4,3,27705.926111111112,7.318888888888889,41-50
52,1,5,2020-01-15,4,2,0,2,3,2023-06-01 23:30:34,2023-06-01 17:14:42,3.0,2020,1,15,29615.509444444444,-6.264444444444444,51-60
44,2,34,2021-07-29,1,2,0,3,2,2023-06-01 01:55:35,2023-06-01 17:14:42,3.0,2021,7,29,16129.926388888889,15.31861111111111,41-50
19,0,37,2021-04-08,1,2,0,2,1,2023-06-01 06:34:37,2023-06-01 17:14:42,3.0,2021,4,8,18822.576944444445,10.668055555555556,0-20
44,1,17,2020-05-09,4,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,9,26833.355277777777,15.889722222222222,41-50
59,2,39,2020-08-02,0,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,2,24793.355277777777,15.889722222222222,51-60
38,1,17,2021-03-29,3,0,1124,0,1,2023-06-01 19:57:41,2023-06-01 14:49:41,5.0,2021,3,29,19075.96138888889,-5.133333333333334,31-40
46,0,36,2021-05-02,2,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,2,18241.355277777777,15.889722222222222,41-50
25,2,11,2020-01-18,2,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,18,29521.355277777777,15.889722222222222,21-30
54,2,6,2021-04-08,0,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,8,18817.355277777777,15.889722222222222,51-60
54,1,6,2020-06-07,4,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,7,26137.355277777777,15.889722222222222,51-60
35,0,19,2021-05-15,3,2,0,0,2,2023-06-01 05:54:50,2023-06-01 17:14:42,3.0,2021,5,15,17933.91388888889,11.331111111111111,31-40
52,0,33,2020-03-30,2,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,3,30,27793.355277777777,15.889722222222222,51-60
61,0,37,2020-01-07,0,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,7,29785.355277777777,15.889722222222222,61-70
67,2,5,2021-11-21,4,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,11,21,13369.355277777779,15.889722222222222,61-70
33,1,28,2020-09-20,0,0,1040,3,1,2023-06-01 04:57:56,2023-06-01 08:31:56,4.0,2020,9,20,23620.965555555555,3.566666666666667,31-40
40,2,25,2020-12-06,4,2,0,3,1,2023-06-01 05:22:57,2023-06-01 17:14:42,3.0,2020,12,6,21773.3825,11.8625,31-40
24,0,4,2020-04-16,3,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,16,27385.355277777777,15.889722222222222,21-30
63,1,37,2021-11-23,4,2,0,1,3,2023-06-01 16:01:00,2023-06-01 17:14:42,3.0,2021,11,23,13336.016666666666,1.2283333333333333,61-70
20,2,9,2021-07-15,4,2,0,1,1,2023-06-01 10:28:02,2023-06-01 17:14:42,3.0,2021,7,15,16474.46722222222,6.777777777777778,0-20
63,0,28,2020-02-24,2,0,1059,0,3,2023-06-01 21:49:03,2023-06-01 18:39:03,1.0,2020,2,24,28653.8175,-3.1666666666666665,61-70
43,0,2,2021-04-01,3,2,0,1,1,2023-06-01 21:39:05,2023-06-01 17:14:42,3.0,2021,4,1,19005.651388888888,-4.4063888888888885,41-50
43,1,13,2020-02-08,4,2,0,2,3,2023-06-01 08:40:06,2023-06-01 17:14:42,3.0,2020,2,8,29024.668333333335,8.576666666666666,41-50
57,2,8,2020-06-11,3,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,11,26041.355277777777,15.889722222222222,51-60
69,0,28,2021-03-22,4,0,568,0,1,2023-06-01 17:19:09,2023-06-01 01:15:09,1.0,2021,3,22,19241.319166666668,-16.066666666666666,61-70
55,0,15,2021-08-17,3,0,687,3,0,2023-06-01 19:16:11,2023-06-01 07:43:11,5.0,2021,8,17,15691.269722222221,-11.55,51-60
33,0,21,2020-12-16,1,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,16,21529.355277777777,15.889722222222222,31-40
36,0,13,2021-01-02,3,2,0,0,2,2023-06-01 03:30:12,2023-06-01 17:14:42,3.0,2021,1,2,21123.503333333334,13.741666666666667,31-40
60,2,12,2021-01-28,1,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,28,20497.355277777777,15.889722222222222,51-60
66,0,28,2020-11-18,3,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,18,22201.355277777777,15.889722222222222,61-70
59,2,15,2020-03-19,1,2,0,0,0,2023-06-01 03:14:14,2023-06-01 17:14:42,3.0,2020,3,19,28059.237222222222,14.007777777777777,51-60
41,2,1,2020-06-08,4,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,8,26113.355277777777,15.889722222222222,41-50
60,1,35,2020-01-07,2,2,0,0,3,2023-06-01 08:48:16,2023-06-01 17:14:42,3.0,2020,1,7,29792.804444444446,8.440555555555555,51-60
57,1,17,2020-12-22,3,0,1367,3,2,2023-06-01 13:52:18,2023-06-02 00:31:18,3.0,2020,12,22,21397.871666666666,10.65,51-60
37,1,13,2020-11-03,3,2,0,0,3,2023-06-01 05:54:19,2023-06-01 17:14:42,3.0,2020,11,3,22565.905277777776,11.339722222222223,31-40
61,2,24,2021-11-13,1,2,0,1,1,2023-06-01 11:46:20,2023-06-01 17:14:42,3.0,2021,11,13,13571.772222222222,5.472777777777778,61-70
39,2,10,2021-11-21,3,2,0,2,0,2023-06-01 21:37:21,2023-06-01 17:14:42,3.0,2021,11,21,13389.6225,-4.3775,31-40
44,0,23,2021-02-25,2,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,25,19825.355277777777,15.889722222222222,41-50
20,1,5,2021-04-18,0,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,18,18577.355277777777,15.889722222222222,0-20
35,1,28,2021-01-22,0,2,0,0,1,2023-06-01 12:33:27,2023-06-01 17:14:42,3.0,2021,1,22,20652.5575,4.6875,31-40
32,1,40,2020-03-30,2,0,914,2,1,2023-06-01 08:13:27,2023-06-01 08:00:27,3.0,2020,3,30,27800.224166666667,-0.21666666666666667,31-40
69,0,20,2020-11-06,2,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,6,22489.355277777777,15.889722222222222,61-70
39,0,7,2021-01-20,0,2,0,1,2,2023-06-01 22:04:31,2023-06-01 17:14:42,3.0,2021,1,20,20710.075277777778,-4.830277777777778,31-40
46,2,33,2021-02-10,3,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,10,20185.355277777777,15.889722222222222,41-50
41,0,25,2020-10-21,0,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,21,22873.355277777777,15.889722222222222,41-50
46,1,32,2020-09-17,0,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,17,23689.355277777777,15.889722222222222,41-50
22,1,24,2020-01-07,4,0,1193,3,1,2023-06-01 08:45:37,2023-06-01 22:24:37,3.0,2020,1,7,29792.76027777778,13.65,21-30
28,1,38,2020-12-01,2,2,0,1,2,2023-06-01 05:35:39,2023-06-01 17:14:42,3.0,2020,12,1,21893.594166666666,11.650833333333333,21-30
18,1,19,2021-07-14,4,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,14,16489.355277777777,15.889722222222222,0-20
61,1,33,2020-12-18,1,2,0,1,0,2023-06-01 10:53:43,2023-06-01 17:14:42,3.0,2020,12,18,21490.895277777778,6.349722222222222,61-70
33,1,36,2021-05-22,3,2,0,2,3,2023-06-01 06:27:44,2023-06-01 17:14:42,3.0,2021,5,22,17766.46222222222,10.782777777777778,31-40
69,2,8,2020-06-11,1,2,0,3,2,2023-06-01 11:10:46,2023-06-01 17:14:42,3.0,2020,6,11,26051.179444444446,6.065555555555555,61-70
44,0,18,2020-12-22,0,0,2400,0,1,2023-06-02 00:12:48,2023-06-01 15:03:48,3.0,2020,12,22,21408.213333333333,-9.15,41-50
46,0,34,2021-10-13,0,2,0,3,1,2023-06-01 17:37:48,2023-06-01 17:14:42,3.0,2021,10,13,14321.63,-0.385,41-50
28,2,23,2020-01-17,4,2,0,2,1,2023-06-01 20:26:49,2023-06-01 17:14:42,3.0,2020,1,17,29564.446944444444,-3.2019444444444445,21-30
46,1,28,2020-01-23,3,2,0,0,3,2023-06-01 19:31:51,2023-06-01 17:14:42,3.0,2020,1,23,29419.530833333334,-2.285833333333333,41-50
45,0,25,2020-12-23,1,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,23,21361.355277777777,15.889722222222222,41-50
40,0,27,2021-05-06,4,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,6,18145.355277777777,15.889722222222222,31-40
52,0,29,2020-01-28,4,2,0,0,1,2023-06-01 01:26:55,2023-06-01 17:14:42,3.0,2020,1,28,29281.44861111111,15.796388888888888,51-60
70,1,15,2021-10-24,3,2,0,0,2,2023-06-01 19:34:57,2023-06-01 17:14:42,3.0,2021,10,24,14059.5825,-2.3375,61-70
53,2,2,2020-02-16,2,0,288,3,1,2023-06-01 14:49:58,2023-06-01 09:55:58,3.0,2020,2,16,28838.832777777778,-4.9,51-60
19,2,24,2020-11-17,4,0,1301,3,1,2023-06-01 07:47:59,2023-06-01 10:02:59,4.0,2020,11,17,22231.799722222222,2.25,0-20
52,2,18,2020-02-20,3,0,1831,1,3,2023-06-01 00:50:00,2023-06-01 21:17:00,4.0,2020,2,20,28728.833333333332,20.45,51-60
53,2,5,2020-06-17,1,2,0,0,2,2023-06-01 23:18:02,2023-06-01 17:14:42,3.0,2020,6,17,25919.300555555557,-6.055555555555555,51-60
50,2,4,2021-07-21,3,0,1359,3,2,2023-06-01 17:44:03,2023-06-02 00:27:03,2.0,2021,7,21,16337.734166666667,6.716666666666667,41-50
64,0,35,2020-11-12,0,2,0,3,0,2023-06-01 12:29:05,2023-06-01 17:14:42,3.0,2020,11,12,22356.484722222223,4.760277777777778,61-70
58,1,41,2021-10-28,0,2,0,3,2,2023-06-01 11:26:07,2023-06-01 17:14:42,3.0,2021,10,28,13955.435277777779,5.809722222222222,51-60
54,2,37,2020-03-20,0,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,3,20,28033.355277777777,15.889722222222222,51-60
52,1,34,2021-07-02,2,2,0,1,1,2023-06-01 16:40:10,2023-06-01 17:14:42,3.0,2021,7,2,16792.669444444444,0.5755555555555556,51-60
22,1,23,2020-06-12,2,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,12,26017.355277777777,15.889722222222222,21-30
55,0,22,2021-07-13,1,0,1758,3,3,2023-06-01 19:24:12,2023-06-01 22:29:12,2.0,2021,7,13,16531.403333333332,3.0833333333333335,51-60
44,0,5,2021-01-29,2,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,29,20473.355277777777,15.889722222222222,41-50
54,0,17,2020-12-15,2,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,15,21553.355277777777,15.889722222222222,51-60
41,1,26,2021-02-28,3,0,2014,2,0,2023-06-01 08:15:15,2023-06-01 18:29:15,1.0,2021,2,28,19760.254166666666,10.233333333333333,41-50
58,2,13,2020-09-14,1,0,1690,1,1,2023-06-01 21:55:16,2023-06-01 06:06:16,2.0,2020,9,14,23781.92111111111,-15.816666666666666,51-60
34,2,9,2020-12-18,2,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,18,21481.355277777777,15.889722222222222,31-40
33,0,1,2021-10-01,1,2,0,0,2,2023-06-01 02:56:20,2023-06-01 17:14:42,3.0,2021,10,1,14594.93888888889,14.306111111111111,31-40
46,2,27,2021-09-23,2,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,23,14785.355277777779,15.889722222222222,41-50
25,0,15,2021-07-28,2,0,1186,0,3,2023-06-01 18:18:23,2023-06-01 17:46:23,4.0,2021,7,28,16170.306388888888,-0.5333333333333333,21-30
54,1,37,2020-09-10,4,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,10,23857.355277777777,15.889722222222222,51-60
66,1,20,2020-07-24,1,2,0,1,3,2023-06-01 17:26:26,2023-06-01 17:14:42,3.0,2020,7,24,25025.440555555557,-0.19555555555555557,61-70
60,2,6,2020-06-28,4,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,28,25633.355277777777,15.889722222222222,51-60
21,0,5,2021-05-05,4,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,5,18169.355277777777,15.889722222222222,21-30
59,0,14,2021-07-09,1,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,9,16609.355277777777,15.889722222222222,51-60
30,1,36,2021-06-08,4,0,2275,2,1,2023-06-01 09:31:32,2023-06-01 12:37:32,5.0,2021,6,8,17361.525555555556,3.1,21-30
61,1,12,2021-08-24,3,2,0,0,3,2023-06-01 05:01:33,2023-06-01 17:14:42,3.0,2021,8,24,15509.025833333333,12.219166666666666,61-70
66,1,32,2021-05-14,4,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,14,17953.355277777777,15.889722222222222,61-70
46,1,37,2021-05-29,2,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,29,17593.355277777777,15.889722222222222,41-50
45,0,25,2021-06-23,4,0,961,0,0,2023-06-01 12:52:38,2023-06-01 12:38:38,2.0,2021,6,23,17004.87722222222,-0.23333333333333334,41-50
57,1,37,2021-07-08,3,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,8,16633.355277777777,15.889722222222222,51-60
28,2,1,2021-12-14,4,0,947,0,1,2023-06-01 02:25:41,2023-06-01 11:32:41,5.0,2021,12,14,12818.428055555556,9.116666666666667,21-30
60,1,27,2020-02-10,1,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,10,28969.355277777777,15.889722222222222,51-60
67,0,38,2020-02-02,0,2,0,2,1,2023-06-01 09:20:44,2023-06-01 17:14:42,3.0,2020,2,2,29169.345555555556,7.899444444444445,61-70
69,0,13,2021-11-21,4,2,0,1,2,2023-06-01 11:28:45,2023-06-01 17:14:42,3.0,2021,11,21,13379.479166666666,5.765833333333333,61-70
36,2,15,2020-06-19,2,0,1976,3,3,2023-06-01 15:40:47,2023-06-01 03:28:47,4.0,2020,6,19,25863.679722222223,-12.2,31-40
58,0,5,2021-05-28,1,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,28,17617.355277777777,15.889722222222222,51-60
49,2,34,2021-07-15,0,0,743,0,3,2023-06-01 14:52:50,2023-06-01 12:05:50,2.0,2021,7,15,16478.880555555555,-2.783333333333333,41-50
23,2,12,2021-08-07,3,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,7,15913.355277777779,15.889722222222222,21-30
42,0,23,2021-04-20,3,2,0,2,3,2023-06-01 05:31:54,2023-06-01 17:14:42,3.0,2021,4,20,18533.531666666666,11.713333333333333,41-50
65,2,19,2020-06-14,1,0,2404,0,1,2023-06-01 20:44:55,2023-06-01 12:23:55,5.0,2020,6,14,25988.74861111111,-8.35,61-70
24,2,28,2020-12-10,1,2,0,3,3,2023-06-01 20:31:57,2023-06-01 17:14:42,3.0,2020,12,10,21692.5325,-3.2875,21-30
60,1,14,2021-05-08,1,0,510,2,0,2023-06-01 02:26:57,2023-06-01 15:19:57,5.0,2021,5,8,18098.449166666665,12.883333333333333,51-60
44,2,40,2020-07-29,1,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,7,29,24889.355277777777,15.889722222222222,41-50
70,1,29,2020-03-12,3,2,0,1,3,2023-06-01 02:18:01,2023-06-01 17:14:42,3.0,2020,3,12,28226.300277777777,14.944722222222222,61-70
23,1,11,2020-05-04,4,2,0,3,3,2023-06-01 02:26:01,2023-06-01 17:14:42,3.0,2020,5,4,26954.43361111111,14.811388888888889,21-30
22,1,7,2020-03-09,1,2,0,2,3,2023-06-01 01:06:03,2023-06-01 17:14:42,3.0,2020,3,9,28297.100833333334,16.144166666666667,21-30
42,1,17,2021-02-11,4,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,11,20161.355277777777,15.889722222222222,41-50
25,1,28,2021-01-18,4,2,0,1,0,2023-06-01 11:24:07,2023-06-01 17:14:42,3.0,2021,1,18,20747.401944444446,5.843055555555556,21-30
18,0,0,2020-06-28,4,0,2148,1,0,2023-06-01 17:09:09,2023-06-01 04:25:09,3.0,2020,6,28,25649.1525,-12.733333333333333,0-20
67,1,7,2021-09-29,0,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,29,14641.355277777779,15.889722222222222,61-70
47,0,34,2020-08-01,0,2,0,3,2,2023-06-01 20:26:12,2023-06-01 17:14:42,3.0,2020,8,1,24836.43666666667,-3.191666666666667,41-50
31,1,22,2020-03-29,1,2,0,0,0,2023-06-01 04:44:13,2023-06-01 17:14:42,3.0,2020,3,29,27820.736944444445,12.508055555555556,31-40
34,2,20,2021-11-18,1,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,11,18,13441.355277777779,15.889722222222222,31-40
48,2,20,2020-12-09,2,2,0,0,2,2023-06-01 09:35:16,2023-06-01 17:14:42,3.0,2020,12,9,21705.58777777778,7.657222222222222,41-50
45,1,1,2021-05-08,2,2,0,0,1,2023-06-01 13:04:18,2023-06-01 17:14:42,3.0,2021,5,8,18109.071666666667,4.173333333333333,41-50
26,2,41,2020-04-06,4,2,0,1,0,2023-06-01 16:29:20,2023-06-01 17:14:42,3.0,2020,4,6,27640.48888888889,0.7561111111111111,21-30
49,2,26,2020-07-05,4,0,2125,2,3,2023-06-01 14:11:22,2023-06-01 05:58:22,4.0,2020,7,5,25478.189444444444,-8.216666666666667,41-50
33,2,22,2020-02-15,0,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,15,28849.355277777777,15.889722222222222,31-40
29,2,19,2021-10-14,3,0,1023,1,3,2023-06-01 05:10:24,2023-06-01 01:19:24,2.0,2021,10,14,14285.173333333334,-3.85,21-30
68,2,37,2020-07-16,4,2,0,1,1,2023-06-01 22:57:26,2023-06-01 17:14:42,3.0,2020,7,16,25222.957222222223,-5.7122222222222225,61-70
67,1,33,2020-06-04,0,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,4,26209.355277777777,15.889722222222222,61-70
41,2,7,2020-07-14,0,2,0,3,0,2023-06-01 14:28:29,2023-06-01 17:14:42,3.0,2020,7,14,25262.47472222222,2.770277777777778,41-50
26,2,5,2020-06-22,0,0,55,2,1,2023-06-01 04:21:29,2023-06-01 13:25:29,1.0,2020,6,22,25780.358055555556,9.066666666666666,21-30
20,1,0,2021-03-13,4,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,13,19441.355277777777,15.889722222222222,0-20
70,2,23,2021-11-16,2,2,0,3,2,2023-06-01 03:37:33,2023-06-01 17:14:42,3.0,2021,11,16,13491.625833333334,13.619166666666667,61-70
43,2,39,2021-05-18,3,2,0,1,2,2023-06-01 22:13:35,2023-06-01 17:14:42,3.0,2021,5,18,17878.22638888889,-4.981388888888889,41-50
65,2,27,2020-10-18,0,2,0,3,1,2023-06-01 07:33:37,2023-06-01 17:14:42,3.0,2020,10,18,22951.56027777778,9.684722222222222,61-70
31,2,26,2020-02-07,4,2,0,1,0,2023-06-01 18:26:38,2023-06-01 17:14:42,3.0,2020,2,7,29058.443888888887,-1.198888888888889,31-40
45,2,27,2020-08-15,0,2,0,2,1,2023-06-01 20:45:39,2023-06-01 17:14:42,3.0,2020,8,15,24500.760833333334,-3.515833333333333,41-50
29,1,41,2021-01-14,1,2,0,2,1,2023-06-01 02:40:41,2023-06-01 17:14:42,3.0,2021,1,14,20834.678055555556,14.566944444444445,21-30
27,1,40,2020-08-31,1,0,2610,2,3,2023-06-01 07:46:42,2023-06-01 03:01:42,4.0,2020,8,31,24103.778333333332,-4.75,21-30
50,1,21,2021-05-05,2,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,5,18169.355277777777,15.889722222222222,41-50
22,0,11,2021-04-25,3,2,0,1,2,2023-06-01 12:18:44,2023-06-01 17:14:42,3.0,2021,4,25,18420.312222222223,4.932777777777778,21-30
49,0,28,2021-10-13,4,0,2049,2,3,2023-06-01 04:17:45,2023-06-01 03:05:45,4.0,2021,10,13,14308.295833333334,-1.2,41-50
27,1,0,2021-08-10,0,2,0,3,1,2023-06-01 16:35:47,2023-06-01 17:14:42,3.0,2021,8,10,15856.59638888889,0.6486111111111111,21-30
61,1,24,2021-08-29,4,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,29,15385.355277777779,15.889722222222222,61-70
59,2,5,2021-10-24,4,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,10,24,14041.355277777779,15.889722222222222,51-60
66,2,9,2021-06-28,4,0,1078,3,1,2023-06-01 09:05:51,2023-06-01 08:18:51,4.0,2021,6,28,16881.0975,-0.7833333333333333,61-70
29,2,41,2021-01-11,3,0,502,0,2,2023-06-01 14:23:52,2023-06-01 19:45:52,1.0,2021,1,11,20918.397777777776,5.366666666666666,21-30
56,1,25,2021-12-12,4,2,0,1,3,2023-06-01 21:23:54,2023-06-01 17:14:42,3.0,2021,12,12,12885.398333333333,-4.153333333333333,51-60
63,1,21,2020-10-21,4,2,0,0,0,2023-06-01 18:51:54,2023-06-01 17:14:42,3.0,2020,10,21,22890.865,-1.62,61-70
58,2,1,2020-05-25,4,2,0,2,2,2023-06-01 13:35:56,2023-06-01 17:14:42,3.0,2020,5,25,26461.59888888889,3.6461111111111113,51-60
42,1,34,2021-12-03,2,2,0,0,1,2023-06-01 14:15:58,2023-06-01 17:14:42,3.0,2021,12,3,13094.266111111112,2.9788888888888887,41-50
20,2,16,2020-12-03,0,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,3,21841.355277777777,15.889722222222222,0-20
39,2,0,2020-04-29,4,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,29,27073.355277777777,15.889722222222222,31-40
